3xblvhSSYmU,24688160,24731360,were gonna end the volume on a,1,1
3xblvhSSYmU,27256624,27324304,great moment from ruby this volume like,1,1
3xblvhSSYmU,27551824,27646864,ante for ruby this volume and im,1,1
3xblvhSSYmU,29439840,29484960,volumes have indicated something its,1,1
3xblvhSSYmU,31580304,31653744,last week this has been a few volumes in,1,1
3xblvhSSYmU,31793904,31906704,off volume 6 especially with this grim,1,1
3xblvhSSYmU,31906704,31989744,into volume 7 what was with with what,1,1
S059wSUucRU,1579520,1683360,ripple says x rp s average daily volume,1,1
S059wSUucRU,1683360,1763024,four and so were starting to see volume,1,1
S059wSUucRU,2433280,2503840,the total xrp volume so a lot of people,1,1
S059wSUucRU,2632480,2706880,percent of the total xrp volume if they,1,1
S059wSUucRU,2706880,2809120,affecting the sales volume nevertheless,1,2
S059wSUucRU,2745760,2828800,it could mean the volume of total xrp so,1,1
S059wSUucRU,2984320,3077440,total xrp volume as as a digital asset,1,1
S059wSUucRU,3462400,3532000,of the total xrp volume traded globally,1,1
S059wSUucRU,5581104,5672800,volume of x rp is going to way exceed,1,1
S059wSUucRU,5872960,5944464,for drumming up more volume and,1,1
_aDEdgDagFE,67680,171840,ruby with volume 6 chapter 6 titled,1,1
_aDEdgDagFE,171840,260160,minute chapter so the volume so far like,1,1
_aDEdgDagFE,260160,326880,of chapters of volume 6 which is,1,1
_aDEdgDagFE,3835344,3898704,1 of this volume but like a lot of the,1,1
WP0FhsquNGU,221584,303680,volume pedal and we put the largest,1,1
WP0FhsquNGU,418880,490400,have your volume at minimum and show you,1,1
WP0FhsquNGU,458720,519680,the tuner so as you increase the volume,1,2
WP0FhsquNGU,490400,551840,it shows you a graphic volume display,1,1
WP0FhsquNGU,616160,691040,treadle is or you can have the volume,1,1
WP0FhsquNGU,877264,928640,with whats cool its an active volume,1,1
WP0FhsquNGU,1113440,1172000,you put our volume knob and run it all,1,1
WP0FhsquNGU,1202240,1271360,volume control and use it as a master,1,1
WP0FhsquNGU,1223840,1301600,volume has 9 to 18 volts in headroom,1,1
btyrbQmDu4E,278400,366240,the volume of the ball gives you the,1,1
btyrbQmDu4E,853440,934064,volume of the ball gives you the surface,1,1
btyrbQmDu4E,1066400,1147200,calculating the volume of the ball of,1,1
btyrbQmDu4E,1510544,1611840,calculate the volume of an object well,1,2
btyrbQmDu4E,1552320,1654544,the volume well i want to see triple,1,1
btyrbQmDu4E,2206240,2305584,dimensions the volume of a ball is a,1,1
btyrbQmDu4E,7297280,7460480,um so what do we have the volume was,1,1
btyrbQmDu4E,8164320,8349584,volume of each rhyme of the volume of,2,2
btyrbQmDu4E,8607840,8717120,what you get so far is that the volume,1,1
btyrbQmDu4E,8820000,8921264,im telling you is that the volume of a,1,1
btyrbQmDu4E,8975520,9091680,r squared the volume of a ball in r3 is,1,1
btyrbQmDu4E,9351840,9451680,the derivative of volume is this surface,1,1
btyrbQmDu4E,9494384,9571184,showed the two volume scales that are to,1,1
btyrbQmDu4E,9571184,9677264,of calculating that volume in terms of,1,1
btyrbQmDu4E,10053760,10163200,volume of the bar and that is the end,1,1
btyrbQmDu4E,11728480,11849600,important because the volume is,1,1
btyrbQmDu4E,19741120,19893920,weve shown that the volume is scales as,1,1
btyrbQmDu4E,20036480,20222240,that the volume is precisely r over n,1,1
btyrbQmDu4E,20222240,20317760,so the the volume is r over n times the,1,1
btyrbQmDu4E,21077600,21269120,the volume is our to the mc the area,1,1
btyrbQmDu4E,21353120,21501280,derivative of the volume volume prime is,2,2
btyrbQmDu4E,21501280,21609904,volume of the unit ball which does not,1,1
btyrbQmDu4E,21730384,21885440,the relative of the volume of the ball,1,1
btyrbQmDu4E,22006384,22082704,we calculate the you know the volume of,1,1
i9UUx76DmTE,617760,696480,ready about surface area and volume so,1,1
i9UUx76DmTE,1032480,1125120,area and volume isnt it so surface area,1,2
i9UUx76DmTE,1079520,1175840,and volume ah i have in brought some,1,1
i9UUx76DmTE,2066080,2151520,sections for surface area and volume one,1,1
i9UUx76DmTE,2263824,2356000,area and volume ok lets start,1,1
i9UUx76DmTE,2609920,2730880,if the volume of the small cone is 127 1,1,2
i9UUx76DmTE,2676640,2788960,by 27th of the volume of the given could,1,1
i9UUx76DmTE,7416144,7509280,written volume of the smaller cone this,1,2
i9UUx76DmTE,7457424,7575504,cone is 1 by 27 of the volume of the,1,1
i9UUx76DmTE,7606704,7758544,that volume of smaller is equal to 1 by,1,2
i9UUx76DmTE,7688464,7822384,27 of volume total isnt it volume of,2,2
i9UUx76DmTE,7822384,7881424,this volume total to this denominator,1,1
i9UUx76DmTE,7881424,8007664,down here that i will be getting volume,1,2
i9UUx76DmTE,7938544,8075824,of smaller cone divided by a volume of,1,1
i9UUx76DmTE,8075824,8170864,this employs volume of small one that is,1,1
i9UUx76DmTE,11780464,11865920,thats nice again very simple volume of,1,2
i9UUx76DmTE,11830384,11911520,frustum i am writing down volume of,1,1
i9UUx76DmTE,12614224,12723024,the next volume of rustom is given that,1,1
i9UUx76DmTE,18991360,19130064,now this volume of cylinder volume of,2,3
i9UUx76DmTE,19055680,19178864,cylinder is equal to ten times volume of,1,1
i9UUx76DmTE,19178864,19285600,volume of cylinder is equal to ten ten,1,2
i9UUx76DmTE,19245280,19315360,times volume of cone so now i just need,1,1
i9UUx76DmTE,20037440,20143984,just i will try to find out the volume,1,1
i9UUx76DmTE,20143984,20276944,writing here volume of cylinder volume,2,2
i9UUx76DmTE,20343680,20480944,to 10 times into volume of cone is 1 by,1,1
i9UUx76DmTE,20606704,20706544,only cone ice cream has a volume of,1,1
i9UUx76DmTE,24578400,24686864,cylinder means volume of the cylinder,1,2
i9UUx76DmTE,24633440,24726720,volume of cylinder is and this rises,1,2
i9UUx76DmTE,24686864,24774080,because of this sphere so volume of this,1,2
i9UUx76DmTE,24726720,24827520,cylinder is equal to volume of sphere,1,1
i9UUx76DmTE,24827520,24919680,so now i guess volume of cylinder is,1,2
i9UUx76DmTE,24894240,24967680,equal to volume of sphere you understood,1,1
i9UUx76DmTE,25257600,25387680,write it down volume of cylinder so ill,1,2
i9UUx76DmTE,25327680,25436160,write volume of cylinder that is equal,1,1
i9UUx76DmTE,25723040,25843840,but 32 by nine is equal to volume of,1,2
i9UUx76DmTE,25768624,25906864,sphere okay volume of sphere is 2 by 3,1,1
i9UUx76DmTE,33814880,33961280,volume of the cylinder so total surface,1,1
i9UUx76DmTE,38372160,38459520,taken the volume its a square six a,1,1
i9UUx76DmTE,39010080,39091680,volume at 6 pm,1,1
6e-xshNS3yQ,304304,367360,today were introducing the new volume,1,2
6e-xshNS3yQ,340464,419680,pedal for the ernie ball and volume,1,2
6e-xshNS3yQ,367360,444624,pedal tuner takin our iconic volume,1,1
6e-xshNS3yQ,809440,916800,here here youve got just your volume,1,1
8ksV119rHXg,172304,234720,that pomp or more volume in their hair,1,1
8ksV119rHXg,282240,354720,way on how you can achieve more volume,1,1
8ksV119rHXg,556800,610560,lot of volume so to achieve max volume,2,2
8ksV119rHXg,757440,816944,when youre going for high volume you,1,1
8ksV119rHXg,2102400,2153280,you volume youre going to,1,1
8ksV119rHXg,2388000,2469600,of that volume that we are looking for,1,1
8ksV119rHXg,2514240,2577600,looking really adding the volume youre,1,1
8ksV119rHXg,3256800,3332640,volume enough bounce and its basically,1,1
8ksV119rHXg,3502880,3571680,hairstyles with volume you want a,1,1
8ksV119rHXg,3657120,3738720,if youre going for volume so a dry and,1,1
8ksV119rHXg,4294560,4348320,high volume youre going to want,1,1
6aNDzSqM98Y,61600,188144,and im here for ruby volume 6 chapter,1,1
EyCu5kMGWQ0,2211680,2264000,a volume knob we actually have a volume,2,2
EyCu5kMGWQ0,2604800,2664800,right now i hit the volume knob ive got,1,1
EyCu5kMGWQ0,2780960,2835680,the volume knob and looking at that,1,1
EyCu5kMGWQ0,3361280,3422720,a volume knob here tuning up here and,1,1
EyCu5kMGWQ0,9112000,9179184,adjust the volume knob while driving,1,1
e7-am8JtREI,223520,278080,we are looking for the volume of pyramid,1,1
e7-am8JtREI,278080,383680,now remember the definition for volume volume is the amount space occupied within the solid,2,2
e7-am8JtREI,514240,623360,can see so all unit meters obvuse the final answer for volume in meter cube,1,1
e7-am8JtREI,1160640,1262880,up with a grand total volume for this vivid orange pyramid so let us get started by writing,1,1
e7-am8JtREI,1262880,1303360,up the formula for volumes,1,1
e7-am8JtREI,1303360,1496000,so volume of a pyramid is a 13 x the area of,1,1
e7-am8JtREI,2668784,2709920,skull of this volume for this pyramid,1,1
aTR46NKwnr8,339184,424624,volume to be able to do this on the,1,1
wAkbCGNbvw8,29169440,29233264,just like the longest video weve ever posted you made it all the way to the end of volume,1,1
E5OOMbz5jZk,480,84960,okay in this video i want to do a volume,1,1
E5OOMbz5jZk,3248784,3310224,set up to calculate the volume so,1,1
E5OOMbz5jZk,3278080,3347680,remember volume should always be,1,1
E5OOMbz5jZk,4205920,4330704,4 pi over 21 that will be our volume of,1,1
pOGVngLsaX4,294720,382400,going to focus on volumes doctor volumes,2,2
pOGVngLsaX4,1556640,1699664,volumes from so lets focus on this one,1,2
pOGVngLsaX4,1618544,1758720,first so the  fee or   volume its a,1,2
pOGVngLsaX4,1699664,1804784,bind mount of a volume so youre buying,1,1
pOGVngLsaX4,3049600,3115360,thats the volume flag that what i was,1,1
pOGVngLsaX4,9712800,9807360,demonstrate is creating volume so these,1,1
pOGVngLsaX4,10234560,10334880,v and were going to create a volume,1,2
pOGVngLsaX4,10296320,10378080,docker volume so were not doing a bind,1,2
pOGVngLsaX4,10932960,11008320,were just creating involve a volume a,1,2
pOGVngLsaX4,10960320,11042400,dock a volume called data explain what,1,1
pOGVngLsaX4,11701440,11827200,containers that share this data volume,1,1
pOGVngLsaX4,11889600,12010560,that ill show is docker volume ls so it,1,2
pOGVngLsaX4,11974560,12047520,actually created a docker volume called,1,1
pOGVngLsaX4,12245280,12321120,weve created a docker volume and weve,1,1
pOGVngLsaX4,12351840,12460800,docker volume such as if i did the,1,2
pOGVngLsaX4,12388800,12505920,docket volume   help we can see that,1,2
pOGVngLsaX4,12460800,12543840,we can create a volume we can inspect we,1,2
pOGVngLsaX4,12505920,12593280,can list and we can remove volumes now,1,1
pOGVngLsaX4,12672000,12744480,storage so the container from the volume,1,2
pOGVngLsaX4,12706560,12753424,we can share this volume amongst,1,1
pOGVngLsaX4,12895520,12954064,volume to this container put some bits,1,1
pOGVngLsaX4,12991520,13077920,going to delete the volume create a new,1,1
pOGVngLsaX4,13026064,13142224,container and attach this volume to the,1,1
pOGVngLsaX4,13502560,13656304,directory this is the volume and also,1,1
pOGVngLsaX4,14021104,14107984,docker volume is still intact docker,1,2
pOGVngLsaX4,14071984,14179984,volume ls we can see that we still have,1,1
pOGVngLsaX4,14251984,14345600,data volume and still use the the files,1,1
pOGVngLsaX4,14961600,15069120,name of test3 the volume that we are,1,2
pOGVngLsaX4,15028320,15114720,using is the data volume now because the,1,2
pOGVngLsaX4,15069120,15145920,data volume exists we obviously dont,1,1
pOGVngLsaX4,15145920,15264000,attach that existing volume were going,1,1
pOGVngLsaX4,15635040,15709920,decoupled from the from the volumes and,1,1
pOGVngLsaX4,15731040,15804960,attached the volumes that weve attached,1,1
pOGVngLsaX4,15804960,15912960,attach that volume to the new container,1,1
pOGVngLsaX4,16113120,16281120,volume ls lets remove this volume our,2,3
pOGVngLsaX4,16187520,16315680,docket volume our m of data now im,1,2
pOGVngLsaX4,16281120,16369920,going to show you another volume command,1,1
pOGVngLsaX4,16369920,16448160,help were going to do this volumes from,1,1
pOGVngLsaX4,16448160,16608944,so this volumes from command will allow,1,2
pOGVngLsaX4,16535520,16662720,us to mount the volumes from a specified,1,1
pOGVngLsaX4,17218080,17352960,have no containers here docker volumes,1,2
pOGVngLsaX4,17276960,17425440,or volume minus ls or ls we have no,1,2
pOGVngLsaX4,17352960,17467680,volumes so lets do a docker run  i t,1,1
pOGVngLsaX4,17545920,17662080,were going to create a volume called,1,1
pOGVngLsaX4,17771520,17911040,another volume were going to do  v,1,1
pOGVngLsaX4,18158400,18247680,master weve got two volumes that were,1,1
pOGVngLsaX4,18279840,18361920,backup and slash logs these volumes they,1,1
pOGVngLsaX4,18398880,18483360,be created as docker volumes and were,1,1
pOGVngLsaX4,19429920,19506704,clear the screen to a docket volume,1,2
pOGVngLsaX4,19466864,19549920,again just to list these volumes so,1,2
pOGVngLsaX4,19506704,19604624,weve created these volumes as we,1,1
pOGVngLsaX4,19604624,19679360,container lets use the volumes from,1,1
pOGVngLsaX4,19679360,19814864,mount all of these volumes in one so by,1,1
pOGVngLsaX4,19977120,20099040,volumes  from were going to give the,1,1
pOGVngLsaX4,20140304,20273760,volumes from so this is master and again,1,1
pOGVngLsaX4,20374384,20489120,volumes  from we give the master,1,1
pOGVngLsaX4,20531040,20627520,mount all the volumes from this master,1,1
pOGVngLsaX4,21740800,21810400,do a volume because there is another,1,1
pOGVngLsaX4,21849760,21981760,the volume lets do a curve volume ls,2,2
pOGVngLsaX4,21981760,22095520,its docker volume,1,2
pOGVngLsaX4,22095520,22204000,just going to do the backup volume for,1,1
pOGVngLsaX4,22250880,22345600,information about the the docker volume,1,1
pOGVngLsaX4,22433920,22492800,different volumes if theyre if you have,1,1
pOGVngLsaX4,22492800,22573120,volumes and so forth so you can have,1,1
pOGVngLsaX4,23576160,23694240,volumes and mount points or by mounting,1,1
Ynp6rG45RZA,24000,102720,convert between metric units of volume,1,1
Ynp6rG45RZA,102720,182864,units that you can use to measure volume,1,1
Ynp6rG45RZA,1577760,1663200,what is the maximum volume of liquid in,1,1
Ynp6rG45RZA,1717904,1784144,top were saying maximum volume here,1,1
Ynp6rG45RZA,1930080,2042240,to start by calculating the volume by,1,1
Ynp6rG45RZA,2259200,2363344,step by step lets get the volume first,1,2
Ynp6rG45RZA,2301920,2425600,so volume is going to be a length five,1,1
Ynp6rG45RZA,3379520,3473600,volume of water in liters can it hold it,1,1
Ynp6rG45RZA,3758720,3852304,volume of the pool by doing length times,1,1
Ynp6rG45RZA,4825280,5011360,volume ill do 15 point 0 decimeters,1,1
Ynp6rG45RZA,5966720,6063200,calculate volume of this by doing length,1,1
Ynp6rG45RZA,6258080,6365920,start off by getting the volume in cubic,1,1
Ynp6rG45RZA,7509920,7563664,and volume so if youre confused you,1,1
Ynp6rG45RZA,8279344,8352320,two categories of metric volume units,1,1
Ynp6rG45RZA,8436320,8492800,the volume by just doing length times,1,1
Ynp6rG45RZA,8576960,8644160,volume and then do a little conversion,1,1
Ynp6rG45RZA,8644160,8728160,useful to find the volume of a cylinder,1,1
Ynp6rG45RZA,8770400,8883520,the volume of a sphere its going to be,1,1
qHuDN-I9apg,20640,129584,about the flow volume loops the flow,1,2
qHuDN-I9apg,69104,193920,volume loop basically plots the airflow,1,1
qHuDN-I9apg,193920,316320,inspiration against the lung volume on,1,1
qHuDN-I9apg,757440,861120,volume loop this isnt the case the,1,1
qHuDN-I9apg,1156320,1286240,volume loops are kind of very easy so,1,1
qHuDN-I9apg,1411680,1471680,from your residual volume to your total,1,1
qHuDN-I9apg,1656480,1745760,volume so this is what a normal flow,1,2
qHuDN-I9apg,1712160,1797120,volume loop looks like its pretty,1,1
qHuDN-I9apg,2136960,2208480,and your residual volume will increase,1,1
qHuDN-I9apg,2208480,2288640,increase in the tlc and residual volume,1,1
qHuDN-I9apg,2374560,2537760,so the flow volume loop would look like,1,1
qHuDN-I9apg,3288960,3434400,the residual volume decreases and the,1,1
qHuDN-I9apg,3466064,3565440,smaller version of normal low volume,1,1
qHuDN-I9apg,3667680,3798560,version of the you know low volume loop,1,1
qHuDN-I9apg,3848640,3934560,lung disease the flow volume blue shifts,1,1
qHuDN-I9apg,4047344,4155824,mnemonic flow volume loop if the loop,1,1
qHuDN-I9apg,4184160,4258560,flow volume blue shifts towards the left,1,1
qHuDN-I9apg,6050400,6158400,this will look like on the flow volume,1,1
qHuDN-I9apg,6250560,6361440,part of the low volume loop so this is,1,1
qHuDN-I9apg,7672480,7781280,on the flow volume loop is um there,1,1
qHuDN-I9apg,7852960,7947040,the flow volume loop so this will,1,1
qHuDN-I9apg,8233920,8366384,your flow volume loop looks like this,1,1
qHuDN-I9apg,8418224,8519520,volume liam this would mean that there,1,1
qHuDN-I9apg,9286080,9396000,flow volume loop and viceversa in,1,1
qHuDN-I9apg,9429600,9484304,volume loop so that makes it pretty easy,1,1
qHuDN-I9apg,9603840,9677264,volume loop shifts towards the right in,1,1
qHuDN-I9apg,9677264,9744800,volume loop shifts towards the left,1,1
qHuDN-I9apg,9830880,9902880,flow volume loop and in intrathoracic,1,1
qHuDN-I9apg,9902880,10003200,expiratory part of the flow volume loop,1,1
qHuDN-I9apg,10596480,10669920,know flow volume loops and which is,1,1
bF7CEbAKJbo,35040,101744,training volume were going to talk,1,1
bF7CEbAKJbo,311024,400304,topic of training volume from the,1,1
bF7CEbAKJbo,617760,706560,book is a graph on training volume now i,1,1
bF7CEbAKJbo,968624,1048784,of training volume which is going to get,1,1
bF7CEbAKJbo,1541264,1648320,volume then you overdo it and you reach,1,1
bF7CEbAKJbo,2134560,2205104,that by increasing volume instead of,1,1
bF7CEbAKJbo,2430240,2528160,potentially increase the volume of work,1,1
bF7CEbAKJbo,2571824,2645280,do more volume with this pretty crappy,1,1
bF7CEbAKJbo,2916960,2974080,volumes and seeing great results okay i,1,1
bF7CEbAKJbo,3003824,3071040,volume okay just makes no sense they can,1,1
bF7CEbAKJbo,3071040,3129600,talked a little bit about volume and,1,1
bF7CEbAKJbo,3157920,3213120,amount of volume you should be doing but,1,1
bF7CEbAKJbo,5851680,5926560,more volumes all together see more gains,1,1
bF7CEbAKJbo,6009600,6084480,on your volume youre going to overdo it,1,1
bF7CEbAKJbo,6158880,6260320,how how do i approach training volume,1,1
bF7CEbAKJbo,6393760,6476800,amount of volume week to bump up the,1,1
bF7CEbAKJbo,6440800,6509904,volume a little bit more week three even,1,1
bF7CEbAKJbo,6509904,6584320,bring the volume right back down and you,1,1
bF7CEbAKJbo,6605424,6666384,increase trading volume okay how you can,1,1
Nvp_HUj3lG4,0,72000,this is overcomplicated lifehacks volume,1,1
I3vYW5SUp3Y,349904,402240,here is to find the volume and remember,1,2
I3vYW5SUp3Y,376800,449280,the definition for volume is the amount,1,1
I3vYW5SUp3Y,449280,503520,the volume so were looking for this,1,2
I3vYW5SUp3Y,473280,547200,volume of this kind of like upside down,1,1
I3vYW5SUp3Y,696000,762240,remember with volumes first we find the,1,1
I3vYW5SUp3Y,2576160,2643840,the volume now lets go back to what we,1,1
I3vYW5SUp3Y,7602240,7677120,work out the volume and in order to work,1,1
I3vYW5SUp3Y,7637760,7717920,out the volume its obviously face times,1,1
I3vYW5SUp3Y,8126240,8240480,so total volume of that whole shape is,1,1
I3vYW5SUp3Y,8845280,8978720,grand total of the volume of all of this,1,1
RlQPPQ3Zpm8,275520,378240,consists of the volume on the x axis and,1,1
RlQPPQ3Zpm8,378240,457904,were looking at the pressure and volume,1,1
RlQPPQ3Zpm8,840944,953264,not changing however the volume is,1,1
RlQPPQ3Zpm8,1465904,1539360,volumetric means that the volume remains,1,1
RlQPPQ3Zpm8,1539360,1607024,that the volume is not changing its,1,1
RlQPPQ3Zpm8,2431200,2525104,volume and its relaxing so volume is,2,2
RlQPPQ3Zpm8,2752784,2828480,pressure volume loop curve when we,1,1
RlQPPQ3Zpm8,2913104,3005280,stroke volume and end systolic volume,2,2
RlQPPQ3Zpm8,3109440,3245744,increased stroke volume decreases but in,1,2
RlQPPQ3Zpm8,3173264,3275824,systolic volume is increased examples of,1,1
RlQPPQ3Zpm8,3629264,3678240,volume that means that there is more,1,1
RlQPPQ3Zpm8,3767520,3870240,the stroke volume and there remains a,1,1
RlQPPQ3Zpm8,3976784,4091040,similar to the pressure volume its tall,1,1
RlQPPQ3Zpm8,4184160,4274880,volume increases because basically you,1,1
RlQPPQ3Zpm8,4363184,4429920,systolic volume is going to decrease,1,1
RlQPPQ3Zpm8,4772144,4878704,leads to increased stroke volume now,1,1
RlQPPQ3Zpm8,4938704,5022224,volume loop is going to be on the right,1,1
zBBYOc7M02o,357600,429120,and that whole question of volume i know,1,1
zBBYOc7M02o,568800,645600,volume and mrv maximum recoverable and,1,1
zBBYOc7M02o,1265280,1374240,about volume landmarks for muscle growth,1,1
zBBYOc7M02o,7458384,7543824,maximum recoverable volume the most,1,2
zBBYOc7M02o,7505424,7600944,training volume number of sats proxied,1,1
zBBYOc7M02o,8552000,8636960,high enough volumes to even put in the,1,1
zBBYOc7M02o,10041920,10104320,volume its different for every body,1,1
zBBYOc7M02o,10586720,10656800,much volume as you can handle anything,1,1
zBBYOc7M02o,10834384,10914064,volume the smallest amount of training,1,1
zBBYOc7M02o,11140144,11224144,your minimum effective volume is going,1,1
zBBYOc7M02o,11645600,11709920,effective volume the least amount you,1,1
zBBYOc7M02o,11747344,11818880,volume above which we dont want to,1,1
zBBYOc7M02o,12109264,12183680,minimum effective volume and knowing,1,2
zBBYOc7M02o,12140944,12204304,your maximum recovery volume finding,1,1
zBBYOc7M02o,12554880,12625920,your minimum effective volume how much,1,1
zBBYOc7M02o,12625920,12704640,maximum recoverable volume above which,1,1
zBBYOc7M02o,12909120,13015200,your maximum adaptive volume the volume,2,2
zBBYOc7M02o,13176000,13257120,effective volume is a little bit of a,1,1
zBBYOc7M02o,13257120,13355040,volume is this whole band how come its,1,1
zBBYOc7M02o,13605120,13663200,to get better for us on the volume,1,1
zBBYOc7M02o,13952160,14015520,hypertrophy is a volume its the most,1,1
zBBYOc7M02o,14092800,14168160,exception volume is so important thats,1,1
zBBYOc7M02o,14278080,14365440,volume is 10 sets per week for chest and,1,1
zBBYOc7M02o,14365440,14461440,volume is 20 sets per week do we just go,1,1
zBBYOc7M02o,14830224,14898384,remember volume is a cue driver of,1,2
zBBYOc7M02o,14859520,14928640,hypertrophy and adding volume is a key,1,1
zBBYOc7M02o,14928640,14995344,volume literally adding more and more,1,1
zBBYOc7M02o,15202224,15273264,minimum effective volume im easy,1,1
zBBYOc7M02o,16461760,16512624,volume is going to be your maximum,1,2
zBBYOc7M02o,16487680,16540944,adaptive volume the one you get the most,1,1
zBBYOc7M02o,16717264,16765264,volume is close to between ten and,1,1
zBBYOc7M02o,16965760,17032624,your nav maximum adaptive volume is,1,1
zBBYOc7M02o,17068624,17142544,per week your maximum adaptive volume by,1,1
zBBYOc7M02o,17356624,17437760,using those volume landmarks your mev,1,2
zBBYOc7M02o,17399360,17469440,minimum effective volume your mrv,1,2
zBBYOc7M02o,17437760,17504000,maximum recoverable volume and your ma v,1,2
zBBYOc7M02o,17469440,17530864,maximum adaptive volume thats how you,1,1
zBBYOc7M02o,17734864,17819840,volume every now and again what youre,1,1
zBBYOc7M02o,18503360,18563840,high volume training resynthesize to,1,1
zBBYOc7M02o,18872000,18944464,we need to know our maintenance volume,1,1
zBBYOc7M02o,19048624,19124944,similar volume to the minimum effective,1,2
zBBYOc7M02o,19082704,19164784,volume for more advanced athletes its,1,1
zBBYOc7M02o,19353920,19422544,their minimum effective volume might be,1,1
zBBYOc7M02o,19591520,19651040,that maintenance volume the smallest,1,2
zBBYOc7M02o,19627040,19692784,amount of volume it takes for you to,1,1
zBBYOc7M02o,19752304,19807520,volumes maintain muscularity better than,1,2
zBBYOc7M02o,19784464,19834864,light weights with those same low volume,1,1
zBBYOc7M02o,20042224,20136784,maintenance volume is somewhere around 6,1,1
zBBYOc7M02o,20564944,20624944,this kind of training is a solo volume,1,1
zBBYOc7M02o,20654224,20719520,desire that dry for high volume crazy,1,1
zBBYOc7M02o,21230720,21305600,cargo volume and then between those last,1,2
zBBYOc7M02o,21260480,21356000,two maximum adaptive volume we have a,1,1
Tf1aWan0of4,427520,499200,and i got some questions about volume how to maximize the volume of your hair,2,1
Tf1aWan0of4,621760,696640,i actually have a good amount of volume today as you can see im also going to briefly explain how i created this style,1,0
Tf1aWan0of4,1109760,1212800,if you have fine hair and you like to maximize your volume please share your tips in the comments,1,0
Tf1aWan0of4,2553920,2589440,volume  density  diametre,1,0
Tf1aWan0of4,2954240,3036160,but of course you can play around with the thickness of your hair to create more volume otherwise this video would be pointless,1,0
Tf1aWan0of4,3905280,3977600,so avoid those processes if you really want to maximize your volume,1,0
Tf1aWan0of4,6303680,6418560,separates my hair strands from each other and increases the overall volume of my hair,1,0
Tf1aWan0of4,6418560,6480640,thats why normally when you make an afro you have maximum volume,1,0
Tf1aWan0of4,6631360,6663360,this increases volume,1,0
Tf1aWan0of4,6754880,6813120,you really separate the curls when you take out the twists to increase your volume,1,0
Tf1aWan0of4,6856000,6888000,my hair has more and more volume,1,0
Tf1aWan0of4,6976000,7052800,and then they gradually separate and i get more volume throughout the week,1,0
Tf1aWan0of4,7052800,7145920,so ive just taken out my twists but i really tried to create as much volume as possible,1,0
Tf1aWan0of4,7266560,7313920,volume or definition,1,0
Tf1aWan0of4,7403200,7525440,you always lose a bit of volume because you are clumping your hair together,1,0
Tf1aWan0of4,7761600,7849280,if you want more volume choose styles like afros,1,0
Tf1aWan0of4,7911680,7957760,the more you separate your hair strands the more volume youll have,1,0
Tf1aWan0of4,8140160,8210560,the more you let your hair shrink the more volume youll have,1,0
Tf1aWan0of4,8260800,8321280,the more my hair is stretched the less volume i have,1,0
Tf1aWan0of4,8354560,8430400,you have to know what you prefer hair with shrinkage and lots of volume,1,0
Tf1aWan0of4,8438400,8526720,or more stretched hair with a bit less volume and maybe a bit more definition,1,0
Tf1aWan0of4,9057600,9144640,the weight of your products can weigh down your hair and make you lose volume,1,0
Tf1aWan0of4,9490240,9557120,your hair will be lighter and have more volume,1,0
Tf1aWan0of4,10080640,10127680,how to create volume and thickness,1,0
Tf1aWan0of4,10166400,10221440,and let me know in the comments what you do to maximize your volume,1,0
QJcAJHFqXZg,152160,215504,video we talked about lung volumes and,1,1
QJcAJHFqXZg,252000,341280,previously lung volumes in capacity is,1,1
QJcAJHFqXZg,544800,652320,deep breath in and hold it the volume of,1,1
QJcAJHFqXZg,1148160,1257120,residual volume is the amount of gas,1,1
QJcAJHFqXZg,1394880,1528784,in the lungs is the residual volume,1,1
QJcAJHFqXZg,1593904,1722240,residual volume equals total lung,1,2
QJcAJHFqXZg,1653120,1776480,capacity tidal volume is the amount of,1,1
QJcAJHFqXZg,1889760,1963024,thats your tidal volume it is seven to,1,1
QJcAJHFqXZg,1963024,2053904,the inspiratory reserve volume is the,1,1
QJcAJHFqXZg,2248000,2338720,thats your inspiratory reserve volume,1,1
QJcAJHFqXZg,2338720,2442400,capacity the expiratory reserve volume,1,1
QJcAJHFqXZg,2642560,2786080,ori reserve volume normally its 20 of,1,2
QJcAJHFqXZg,2709760,2836480,total lung capacity tidal volume plus,1,2
QJcAJHFqXZg,2786080,2912160,inspiratory reserve volume plus expert,1,2
QJcAJHFqXZg,2836480,2912160,ory reserve volume equals vital capacity,1,1
QJcAJHFqXZg,3643680,3754240,therefore it includes the tidal volume,1,2
QJcAJHFqXZg,3686080,3783520,and the inspiratory reserve volume for,1,1
QJcAJHFqXZg,4055200,4207360,spirometry because the residual volume,1,1
QJcAJHFqXZg,4207360,4276480,residual volume is measured indirectly,1,1
QJcAJHFqXZg,4345120,4442880,residual volume includes expert or,1,3
QJcAJHFqXZg,4398880,4486720,ereserve volume and the residual volume,2,2
CNkP4rycLbI,73104,154224,about surface area to volume ratios and,1,1
CNkP4rycLbI,327360,430560,concept surface area to volume ratio to,1,1
CNkP4rycLbI,1474080,1560480,smallest cubes volume while it reached,1,2
CNkP4rycLbI,1505760,1596480,only 19 of the largest cubes volume,1,1
CNkP4rycLbI,2650720,2759200,and into the cubes volume the smallest,1,2
CNkP4rycLbI,2689584,2807680,cube has the smallest volume at 0001,1,1
